2020-02-13/22:53:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/16:44:49		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:49		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:49		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:49		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:49		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:50		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:51		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:52		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:53		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:54		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:55		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:56		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:57		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:58		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:44:59		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:00		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:01		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:02		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:03		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:04		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:05		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:06		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:07		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:08		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012008_120012.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:09		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:10		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:11		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:12		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:13		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:14		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:15		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
